Time,Light
13713,30
13718,26
13724,24
13730,25
13736,26
13741,29
13747,27
13753,24
13759,24
13764,26
13770,28
13776,29
13782,27
13787,24
13793,25
13799,27
13805,32
13810,27
13816,23
13822,25
13828,27
13833,28
13839,30
13845,24
13850,25
13856,26
13862,29
13868,30
13873,26
13879,24
13885,24
13891,29
13896,32
13902,28
13908,24
13914,25
13919,26
13925,29
13931,29
13937,27
13942,24
13948,26
13954,29
13960,30
13965,28
13971,23
13977,25
13983,26
13988,29
13994,30
14000,23
14006,24
14011,24
14017,27
14023,29
14028,26
14034,23
14040,24
14046,26
14051,29
14057,29
14063,25
14069,25
14074,27
14080,29
14086,29
14092,24
14097,25
14103,24
14109,28
14115,30
14120,27
14126,23
14132,22
14138,26
14143,29
14149,29
14155,26
14161,24
14166,25
14172,28
14178,30
14184,26
14189,21
14195,25
14201,27
14206,28
14212,28
14218,23
14224,24
14229,26
14235,28
14241,28
14247,26
14252,23
14258,23
14264,26
14270,29
14275,26
14281,21
14287,22
14293,24
14298,28
14304,27
14310,23
14316,23
14321,24
14327,27
14333,28
14338,23
14344,22
14350,24
14356,25
14361,28
14367,24
14373,22
14379,22
14384,25
14390,26
14396,27
14402,22
14407,24
14413,25
14419,27
14425,29
14430,24
14436,22
14442,22
14448,26
14453,30
14459,27
14465,20
14470,22
14476,25
14482,26
14488,27
14493,23
14499,23
14505,24
14511,26
14516,29
14522,24
14528,20
14534,25
14539,25
14545,28
14551,26
14557,24
14562,24
14568,24
14574,26
14580,28
14585,24
14591,24
14597,25
14603,26
14608,28
14614,27
14620,24
14626,23
14631,25
14637,29
14643,28
14649,24
14654,23
14660,24
14666,26
14672,29
14677,27
14683,22
14689,25
14694,26
14700,29
14706,27
14712,23
14717,23
14723,26
14729,29
14735,29
14740,25
14746,22
14752,24
14758,26
14763,30
14769,27
14775,24
14781,25
14786,26
14792,28
14798,29
14804,26
14809,24
14815,26
14821,28
14826,30
14832,27
14838,23
14844,26
14849,29
14855,30
14861,26
14867,23
14872,25
14878,27
14884,28
14890,27
14895,25
14901,23
14907,27
14913,28
14918,30
14924,26
14930,22
14935,24
14941,28
14947,30
14953,29
14958,23
14964,26
14970,26
14976,29
14981,28
14987,26
14993,25
14999,24
15004,29
15010,31
15016,28
15022,23
15027,23
15033,26
15039,29
15045,30
15050,25
15056,23
15062,24
15068,27
15073,31
15079,27
15085,22
15091,25
15096,27
15102,28
15108,28
15114,24
15119,24
15125,25
15131,29
15137,28
15142,25
15148,22
15154,23
15160,26
15165,28
15171,28
15177,23
15183,23
15188,25
15194,28
15200,28
15205,24
15211,24
15217,24
15223,27
15228,30
15234,24
15240,21
15246,23
15251,27
15257,29
15263,27
15269,22
15274,23
15280,26
15286,28
15292,28
15297,24
15303,23
15309,23
15315,26
15320,29
15326,25
15332,21
15337,24
15343,24
15349,27
15355,26
15360,23
15366,22
15372,25
15378,27
15383,28
15389,23
15395,21
15401,23
15406,27
15412,28
15418,24
15424,21
15429,23
15435,25
15441,27
15446,27
15452,23
15458,24
15464,23
15469,26
15475,28
15481,23
15487,22
15492,24
15498,25
15504,28
15510,26
15515,21
15521,24
15527,24
15533,26
15538,27
15544,25
15550,22
15556,23
15561,27
15567,28
15573,26
15579,20
15584,24
15590,25
15596,29
15602,27
15607,22
15613,22
15619,25
15625,27
15630,27
15636,24
15642,23
15647,23
15653,27
15659,30
15665,27
15670,22
15676,24
15682,24
15688,26
15693,28
15699,24
15705,22
15711,23
15716,27
15722,31
15728,27
15734,22
15739,24
15745,24
15751,28
15757,28
15762,25
15768,23
15774,25
15780,28
15785,30
15791,27
15797,24
15802,24
15808,27
15814,29
15820,27
15825,23
15831,24
15837,27
15843,28
15848,28
15854,25
15860,24
15866,24
15871,29
15877,30
15883,27
15889,23
15894,24
15900,28
15906,31
15912,29
15917,25
15923,24
15929,27
15934,27
15940,29
15946,25
15952,23
15957,27
15963,28
15969,29
15975,27
15980,23
15986,26
15992,26
15998,29
16003,28
16009,24
16015,22
16021,25
16026,30
16032,30
16038,27
16044,22
16049,25
16055,27
16061,30
16067,29
16072,25
16078,23
16084,27
16090,28
16095,28
16101,27
16107,23
16113,26
16118,26
16124,30
16130,28
16135,22
16141,25
16147,26
16153,29
16158,27
16164,26
16170,25
16176,24
16181,28
16187,29
16193,24
16199,22
16204,25
16210,27
16216,30
16222,27
16227,22
16233,23
16239,25
16245,29
16250,28
16256,24
16262,22
16268,25
16273,26
16279,30
16285,26
16290,20
16296,24
16302,27
16308,29
16313,25
16319,24
16325,24
16331,25
16336,26
16342,28
16348,25
16354,22
16359,24
16365,26
16371,29
16377,26
16382,22
16388,24
16394,25
16400,28
16405,26
16411,24
16417,21
16423,24
16428,28
16434,28
16440,25
16445,22
16451,22
16457,25
16463,29
16468,25
16474,20
16480,22
16486,23
16491,27
16497,26
16503,23
16509,22
16514,24
16520,26
16526,28
16532,23
16537,21
16543,24
16549,24
16555,28
16560,26
16566,23
16572,23
16577,25
16583,28
16589,27
16595,24
16600,22
16606,24
16612,25
16618,30
16623,26
16629,22
16635,22
16641,26
16646,27
16652,27
16658,24
16664,23
16669,25
16675,25
16681,27
16687,25
16692,22
16698,24
16704,25
16710,29
16715,26
16721,24
16727,24
16733,26
16738,29
16744,28
16750,26
16755,23
16761,25
16767,27
16773,31
16778,26
16784,23
16790,23
16796,27
16801,29
16807,28
16813,24
16819,23
16824,24
16830,27
16836,28
16842,25
16847,24
16853,24
16859,27
16865,31
16870,27
16876,22
16882,25
16887,26
16893,28
16899,28
16905,26
16910,23
16916,25
16922,27
16928,30
16933,26
16939,22
16945,25
16951,28
16956,31
16962,26
16968,24
16974,25
16979,27
16985,31
16991,27
16996,25
17002,25
17008,25
17014,29
17019,30
17025,27
17031,22
17037,24
17042,26
17048,30
17054,29
17060,24
17065,24
17071,27
17077,29
17083,29
17088,25
17094,23
17100,25
17106,26
17111,31
17117,28
17123,23
17129,24
17134,26
17140,29
17146,28
17152,26
17157,23
17163,24
17169,29
17175,30
17180,27
17186,22
17192,26
17198,26
17203,28
17209,29
17215,26
17221,24
17226,24
17232,29
17238,29
17244,25
17249,24
17255,23
17261,27
17266,28
17272,28
17278,23
17284,24
17289,25
17295,28
17301,29
17307,26
17312,23
17318,23
17324,27
17330,30
17335,27
17341,23
17347,24
17353,24
17358,27
17364,28
17370,24
17376,23
17381,24
17387,28
17393,26
17399,25
17404,22
17410,22
17416,26
17422,29
17427,25
17433,22
17439,23
17444,24
17450,27
17456,27
17462,25
17467,22
17473,24
17479,26
17485,29
17490,25
17496,21
17502,24
17508,25
17513,28
17519,25
17525,22
17531,24
17536,24
17542,26
17548,28
17553,23
17559,23
17565,24
17571,26
17576,29
17582,25
17588,19
17594,24
17599,25
17605,28
17611,26
17617,23
17622,23
17628,25
17634,27
17640,28
17645,24
17651,23
17657,24
17663,25
17668,29
17674,26
17680,22
17686,24
17691,25
17697,27
17703,28
17709,23
17714,23
17720,26
17726,26
17732,31
17737,26
17743,22
17749,23
17755,25
17760,27
17766,28
17772,25
17777,22
17783,24
17789,26
17795,30
17800,25
17806,22
17812,23
17818,25
17823,29
17829,28
17835,25
17841,23
17846,26
17852,27
17858,28
17864,25
17869,24
17875,24
17881,26
17887,30
17892,26
17898,22
17904,26
17910,26
17915,29
17921,28
17927,25
17933,25
17938,25
17944,29
17950,29
17955,27
17961,22
17967,25
17973,28
17978,30
17984,28
17990,24
17996,25
18001,27
18007,28
18013,30
18019,26
18024,25
18030,27
18036,29
18042,29
18047,26
18053,24
18059,24
18064,27
18070,30
18076,26
18082,24
18087,25
18093,27
18099,27
18105,28
18110,26
18116,25
18122,25
18128,27
18133,31
18139,27
18145,24
18151,26
18156,27
18162,29
18168,29
18174,24
18179,23
18185,27
18191,28
18197,29
18202,27
18208,24
18214,24
18220,27
18225,30
18231,28
18237,26
18243,22
18248,26
18254,28
18260,30
18266,26
18271,22
18277,25
18283,27
18289,29
18294,26
18300,24
18306,23
18312,26
18317,28
18323,28
18329,27
18335,24
18340,23
18346,27
18352,29
18357,27
18363,22
18369,23
18375,25
18380,28
18386,26
18392,23
18398,24
18403,24
18409,26
18415,29
18421,25
18426,22
18432,23
18438,25
18444,28
18449,26
18455,24
18461,24
18467,26
18472,27
18478,28
18484,23
18489,22
18495,23
18501,26
18507,29
18512,25
18518,20
18524,23
18530,24
18535,28
18541,26
18547,22
18553,22
18558,24
18564,27
18570,28
18576,23
18581,23
18587,23
18593,26
18599,30
18604,24
18610,20
18616,24
18621,26
18627,28
18633,27
18639,22
18644,22
18650,24
18656,27
18662,29
18667,23
18673,22
18679,22
18685,26
18690,28
18696,27
18702,22
18708,23
18713,25
18719,26
18725,28
18731,24
18736,22
18742,23
18748,27
18754,31
18759,26
18765,23
18771,24
18777,25
18782,27
18788,28
18794,23
18800,24
18805,25
18811,27
18817,30
18822,27
18828,21
18834,24
18840,26
18845,29
18851,29
18857,25
18863,24
18868,24
18874,28
18880,29
18886,26
18891,24
18897,24
18903,26
18909,30
18914,26
18920,24
18926,23
18932,26
18937,29
18943,29
18949,26
18955,23
18960,26
18966,29
18972,30
18978,27
18983,23
18989,25
18995,27
19000,30
19006,26
19012,23
19018,25
19023,25
19029,28
19035,28
19041,26
19046,23
19052,26
19058,30
19064,31
19069,27
19075,21
19081,26
19087,27
19092,30
19098,28
19104,26
19109,25
19115,26
19121,28
19127,29
19132,26
19138,22
19144,25
19150,28
19155,31
19161,29
19167,24
19173,25
19178,26
19184,29
19190,28
19196,26
19201,22
19207,25
19213,29
19219,31
19224,27
19230,24
19236,23
19242,26
19247,29
19253,29
19259,25
19265,22
19270,26
19276,26
19282,30
19288,27
19293,21
19299,24
19305,27
19311,29
19316,28
19322,23
19328,24
19334,25
19339,28
19345,29
19351,25
19357,23
19362,24
19368,27
19374,30
19380,27
19385,24
19391,24
19397,25
19402,29
19408,28
19414,25
19420,22
19425,23
19431,26
19437,28
19443,25
19448,21
19454,24
19460,27
19466,29
19471,27
19477,22
19483,24
19489,25
19494,27
19500,29
19506,24
19512,23
19517,24
19523,26
19529,29
19534,25
19540,21
19546,22
19552,26
19557,26
19563,27
19569,23
19575,24
19580,23
19586,27
19592,28
19598,25
19603,23
19609,24
19615,25
19621,30
19626,24
19632,21
19638,22
19644,25
19649,28
19655,27
19661,24
19667,24
19672,24
19678,26
19684,28
19689,26
19695,23
19701,25
19707,26
19712,28
19718,27
19724,22
19730,22
19735,26
19741,26
19747,28
19753,23
19758,22
19764,22
19770,25
19776,29
19781,26
19787,24
19793,23
19799,24
19804,28
19810,29
19816,25
19822,23
19827,23
19833,26
19839,30
19845,26
19850,22
19856,23
19862,25
19868,26
19873,27
19879,25
19885,23
19891,23
19896,27
19902,31
19908,26
19914,24
19919,24
19925,27
19931,28
19937,28
19942,25
19948,22
19954,26
19959,28
19965,29
19971,26
19977,24
19982,25
19988,27
19994,31
20000,27
20005,24
20011,23
20017,27
20023,30
20028,28
20034,26
20040,24
20046,26
20051,28
20057,30
20063,27
20069,22
20074,26
20080,27
20086,30
20092,27
20097,24
20103,24
20109,27
20114,30
20120,28
20126,26
20132,22
20137,25
20143,29
20149,31
20155,27
20160,23
20166,24
