Time,Light
8563,43
8568,47
8574,50
8580,47
8585,45
8591,44
8597,48
8603,49
8608,46
8614,43
8620,45
8625,51
8631,48
8637,46
8642,42
8648,46
8654,51
8659,49
8665,45
8671,44
8676,46
8682,50
8688,48
8694,44
8699,45
8705,48
8711,48
8716,47
8722,43
8728,44
8733,48
8739,48
8745,46
8751,43
8756,44
8762,48
8768,47
8773,43
8779,43
8785,44
8790,49
8796,44
8802,42
8807,42
8813,44
8819,47
8825,43
8830,40
8836,40
8842,43
8847,45
8853,41
8859,38
8864,40
8870,42
8876,42
8881,39
8887,37
8893,39
8899,43
8904,40
8910,38
8916,36
8921,38
8927,40
8933,38
8938,33
8944,37
8950,36
8955,40
8961,37
8967,34
8972,33
8978,36
8984,38
8990,31
8995,32
9001,34
9007,36
9012,35
9018,29
9024,31
9029,32
9035,35
9041,33
9046,31
9052,29
9058,32
9064,32
9069,30
9075,30
9081,31
9086,31
9092,34
9098,26
9103,29
9109,29
9115,31
9120,30
9126,28
9132,29
9137,30
9143,31
9149,28
9155,27
9160,28
9166,29
9172,32
9177,26
9183,28
9189,29
9194,30
9200,32
9206,26
9211,26
9217,30
9223,30
9229,32
9234,27
9240,28
9246,29
9251,31
9257,32
9263,27
9268,30
9274,32
9280,31
9286,31
9291,29
9297,31
9303,32
9308,33
9314,33
9320,30
9325,32
9331,32
9337,38
9342,32
9348,31
9354,34
9360,37
9365,35
9371,33
9377,33
9382,35
9388,37
9394,37
9399,32
9405,35
9411,39
9416,42
9422,37
9428,36
9434,36
9439,39
9445,41
9451,38
9456,35
9462,39
9468,42
9473,41
9479,40
9485,38
9490,40
9496,46
9502,42
9508,39
9513,41
9519,43
9525,46
9530,45
9536,39
9542,42
9547,47
9553,46
9559,44
9564,40
9570,45
9576,47
9582,47
9587,45
9593,41
9599,46
9604,49
9610,46
9616,44
9621,45
9627,48
9633,49
9638,46
9644,44
9650,46
9655,49
9661,48
9667,46
9673,44
9678,47
9684,51
9690,48
9695,46
9701,44
9707,48
9712,50
9718,48
9724,44
9729,43
9735,48
9741,50
9747,46
9752,44
9758,45
9764,50
9769,48
9775,46
9781,42
9786,45
9792,49
9798,48
9803,45
9809,42
9815,45
9821,49
9826,46
9832,44
9838,43
9843,45
9849,47
9855,44
9860,41
9866,42
9872,44
9877,45
9883,44
9889,36
9895,39
9900,43
9906,45
9912,40
9917,38
9923,40
9929,43
9934,41
9940,37
9946,37
9952,38
9957,42
9963,39
9969,33
9974,35
9980,37
9986,40
9991,37
9997,33
10003,36
10008,36
10014,39
10020,37
10026,29
10031,34
10037,33
10043,37
10049,36
10054,32
10060,31
10066,31
10072,33
10077,36
10083,29
10089,30
10095,30
10100,33
10106,33
10112,32
10118,29
10123,29
10129,30
10135,30
10141,34
10146,27
10152,27
10158,30
10163,30
10169,32
10175,29
10181,28
10186,28
10192,30
10198,30
10204,31
10209,25
10215,27
10221,29
10227,30
10232,31
10238,27
10244,26
10250,27
10255,30
10261,31
10267,32
10273,29
10278,29
10284,29
10290,32
10296,33
10301,29
10307,28
10313,29
10319,29
10324,33
10330,31
10336,27
10342,30
10347,30
10353,32
10359,37
10365,32
10370,30
10376,32
10382,33
10388,35
10393,34
10399,30
10405,33
10411,34
10416,36
10422,37
10428,35
10434,33
10439,34
10445,37
10451,41
10456,36
10462,32
10468,37
10474,38
10480,41
10485,41
10491,38
10497,36
10502,39
10508,40
10514,44
10520,40
10525,37
10531,40
10537,42
10543,45
10548,44
10554,41
10560,39
10566,41
10571,46
10577,45
10583,42
10589,38
10594,43
10600,47
10606,47
10612,45
10617,43
10623,43
10629,46
10634,48
10640,46
10646,43
10652,44
10657,46
10663,48
10669,49
10675,46
10680,43
10686,43
10692,48
10698,49
10703,47
10709,45
10715,43
10721,47
10726,51
10732,48
10738,46
10744,42
10749,44
10755,50
10761,50
10767,48
10772,46
10778,44
10784,47
10790,49
10795,47
10801,46
10807,41
10813,45
10818,48
10824,48
10830,46
10836,43
10841,43
10847,45
10853,50
10859,47
10864,44
10870,41
10876,44
10881,47
10887,47
10893,44
10899,40
10904,42
10910,43
10916,46
10922,44
10927,40
10933,39
10939,41
10945,44
10950,43
10956,40
10962,38
10968,39
10973,41
10979,45
10985,41
10991,36
10996,35
11002,38
11008,40
11014,41
11019,38
11025,34
11031,36
11037,38
11042,40
11048,37
11054,32
11060,36
11065,35
11071,38
11077,37
11083,32
11088,32
11094,33
11100,36
11105,38
11111,32
11117,31
11123,31
11128,32
11134,35
11140,31
11146,29
11151,29
11157,31
11163,33
11169,32
11174,25
11180,28
11186,30
11192,29
11197,31
11203,29
11209,27
11215,27
11220,30
11226,29
11232,30
11238,27
11243,28
11249,30
11255,29
11260,30
11266,27
11272,27
11278,27
11283,29
11289,31
11295,29
11301,25
11306,27
11312,30
11318,30
11324,31
11329,27
11335,27
11341,29
11347,31
11352,32
11358,30
11364,28
11370,30
11375,30
11381,33
11387,33
11393,29
11398,29
11404,32
11410,33
11416,36
11421,34
11427,30
11433,33
11439,34
11444,36
11450,36
11456,33
11462,33
11467,33
11473,35
11479,38
11485,36
11490,33
11496,34
11502,38
11508,40
11513,37
11519,36
11525,35
11531,37
11536,40
11542,42
11548,37
11554,36
11559,39
11565,41
11571,44
11576,41
11582,38
11588,38
11594,42
11599,46
11605,44
11611,42
11617,39
11622,42
11628,46
11634,45
11640,44
11645,40
11651,42
11657,45
11663,48
11668,46
11674,43
11680,42
11686,45
11691,49
11697,47
11703,45
11709,41
11714,46
11720,47
11726,48
11731,46
11737,44
11743,42
11749,47
11754,51
11760,47
11766,47
11772,44
11777,46
11783,49
11789,49
11795,47
11800,44
11806,44
11812,48
11818,50
11823,48
11829,46
11835,43
11841,46
11846,50
11852,48
11858,46
11864,41
11869,45
11875,48
11881,49
11887,46
11892,43
11898,43
11904,45
11910,48
11915,47
11921,44
11927,39
11933,43
11938,46
11944,46
11950,44
11956,42
11961,40
11967,43
11973,47
11979,45
11984,42
11990,39
11996,40
12001,43
12007,44
12013,41
12019,37
12024,38
12030,40
12036,44
12042,41
12047,37
12053,36
12059,38
12065,39
12070,42
12076,37
12082,34
12088,36
12093,36
12099,37
12105,38
12111,32
12116,33
12122,34
12128,36
12134,37
12139,31
12145,31
12151,33
12157,34
12162,35
12168,32
12174,30
12180,32
12185,32
12191,34
12197,31
12202,29
12208,29
12214,29
12220,32
12225,34
12231,29
12237,27
12243,29
12248,31
12254,31
12260,31
12266,28
12271,28
12277,30
12283,30
12289,32
12294,26
12300,28
12306,27
12312,29
12317,31
12323,27
12329,27
12335,27
12340,28
12346,30
12352,31
12358,26
12363,27
12369,30
12375,30
12381,32
12386,28
12392,27
12398,29
12404,30
12409,31
12415,30
12421,28
12426,30
12432,29
12438,32
12444,37
12449,30
12455,30
12461,32
12467,34
12472,35
12478,34
12484,29
12490,33
12495,34
12501,36
12507,37
12513,34
12518,33
12524,34
12530,37
12536,39
12541,36
12547,33
12553,36
12559,37
12564,39
12570,41
12576,37
12582,37
12587,36
12593,40
12599,43
12605,40
12610,37
12616,38
12622,41
12628,45
12633,43
12639,40
12645,38
12651,41
12656,45
12662,45
12668,42
12673,38
12679,42
12685,43
12691,47
12696,45
12702,43
12708,43
12714,44
12719,50
12725,45
12731,44
12737,42
12742,46
12748,48
12754,49
12760,47
12765,43
12771,43
12777,48
12783,51
12788,47
12794,44
12800,44
12805,45
12811,51
12817,49
12823,46
12828,43
12834,45
12840,50
12846,48
12851,48
12857,43
12863,44
12869,47
12874,49
12880,49
12886,46
12892,41
12897,45
12903,50
12909,47
12915,46
12920,44
12926,44
12932,46
12938,50
12943,45
12949,43
12955,42
12961,45
12966,49
12972,47
12978,45
12984,41
12989,42
12995,45
13001,47
13007,44
13012,42
13018,38
13024,42
13030,46
13035,43
13041,40
13047,36
13053,40
13058,40
13064,44
13070,41
13076,36
13081,37
13087,37
13093,42
13099,40
13104,37
13110,36
13116,37
13122,38
13127,41
13133,38
13139,33
13144,34
13150,36
13156,37
13162,37
13167,31
13173,31
13179,34
13185,36
13190,37
13196,31
13202,31
13208,31
13213,34
13219,36
13225,33
13231,29
13236,30
13242,32
13248,34
13254,33
13259,28
13265,29
13271,30
13276,31
13282,33
13288,29
13294,28
13299,28
13305,29
13311,29
13317,32
13322,28
13328,27
13334,28
13340,30
13345,32
13351,26
13357,28
13363,27
13368,31
13374,31
13380,28
13386,27
13391,28
13397,27
13403,29
13409,33
13414,28
13420,27
13426,28
13432,31
13437,31
13443,30
13449,28
13455,28
13460,31
13466,33
13472,34
13478,29
13483,29
13489,31
13495,31
13501,34
13506,32
13512,30
13518,30
13524,33
13529,35
13535,35
13541,31
13547,31
13552,33
13558,36
13564,39
13569,37
13575,31
13581,34
13587,35
13592,39
13598,38
13604,33
13610,34
13615,37
13621,39
13627,42
13633,39
13638,34
13644,39
13650,41
13656,44
13661,42
13667,38
13673,38
13679,40
13684,43
13690,43
13696,41
13702,37
13707,41
13713,44
13719,47
13725,44
13730,40
13736,42
13742,43
13748,48
13753,46
13759,44
13765,41
13770,44
13776,48
13782,48
13788,45
13793,42
13799,43
13805,47
13811,49
13816,47
13822,43
13828,45
13834,47
13839,49
13845,48
13851,46
13857,44
13862,45
13868,50
13874,48
13880,47
13885,45
13891,44
13897,48
13903,50
13908,48
13914,47
13920,42
13926,46
13931,49
13937,49
13943,47
13949,43
13954,44
13960,45
13966,50
13972,49
13977,46
13983,42
13989,44
13995,49
14000,46
14006,45
14012,42
14018,42
14023,46
14029,49
14035,44
14041,42
14046,40
14052,41
14058,45
14063,45
14069,41
14075,38
14081,40
14086,43
14092,46
14098,42
14104,38
14109,38
14115,39
14121,42
14127,42
14132,38
14138,37
14144,38
14150,39
14155,41
14161,37
14167,36
14173,36
14178,36
14184,38
14190,37
14196,34
14201,33
14207,36
14213,36
14219,38
14224,34
14230,31
14236,32
14242,33
14247,36
14253,34
14259,29
14265,31
14270,32
14276,33
14282,37
14287,30
14293,30
14299,29
14305,31
14310,33
14316,31
14322,29
14328,27
14333,30
14339,31
14345,32
14351,28
14356,28
14362,29
14368,29
14374,31
14379,30
14385,26
14391,28
14397,30
14402,30
14408,30
14414,25
14420,26
14425,28
14431,31
14437,32
14443,27
14448,27
14454,27
14460,29
14466,33
14471,32
14477,28
14483,28
14489,29
14494,31
14500,32
14506,30
14512,28
14517,30
14523,31
14529,34
14535,31
14540,30
14546,29
14552,32
14558,33
14563,35
14569,32
14575,32
14580,32
14586,34
14592,37
14598,33
14603,30
14609,32
14615,33
14621,37
14626,37
14632,34
14638,34
14644,35
14649,38
14655,41
14661,38
14667,34
14672,35
14678,37
14684,41
14690,41
14695,37
14701,37
14707,39
14713,43
14718,44
14724,41
14730,38
14736,40
14741,42
14747,46
14753,44
14759,41
14764,40
14770,44
14776,46
14782,46
14787,45
14793,39
14799,44
14804,45
14810,48
14816,46
14822,45
14827,41
14833,46
14839,51
14845,46
14850,45
14856,42
14862,46
