Time,Light
2785,14
2791,17
2797,17
2802,17
2808,14
2814,15
2819,17
2825,16
2831,13
2837,13
2842,15
2848,17
2854,17
2859,12
2865,13
2871,14
2876,15
2882,14
2888,13
2893,13
2899,15
2905,15
2910,12
2916,11
2922,13
2927,13
2933,17
2939,10
2945,13
2950,15
2956,16
2962,16
2967,13
2973,15
2979,17
2984,16
2990,15
2996,13
3001,14
3007,16
3013,18
3019,16
3024,15
3030,16
3036,19
3041,21
3047,16
3053,17
3058,18
3064,20
3070,19
3075,17
3081,19
3087,22
3092,23
3098,20
3104,20
3109,21
3115,24
3121,24
3127,19
3132,21
3138,25
3144,26
3149,25
3155,22
3161,22
3166,24
3172,29
3178,26
3183,20
3189,26
3195,28
3200,30
3206,26
3212,25
3218,28
3223,32
3229,29
3235,27
3240,27
3246,31
3252,32
3257,30
3263,27
3269,28
3274,34
3280,33
3286,30
3291,30
3297,32
3303,37
3308,33
3314,31
3320,32
3325,35
3331,36
3337,33
3343,31
3348,32
3354,36
3360,36
3365,34
3371,29
3377,33
3382,36
3388,35
3394,32
3399,32
3405,36
3411,37
3416,35
3422,30
3428,32
3433,36
3439,36
3445,33
3451,30
3456,34
3462,38
3468,36
3473,33
3479,30
3485,34
3490,35
3496,34
3502,30
3507,30
3513,33
3519,36
3525,33
3530,28
3536,30
3542,34
3547,34
3553,31
3559,29
3564,32
3570,35
3576,32
3581,27
3587,28
3593,30
3598,35
3604,30
3610,25
3616,27
3621,29
3627,31
3633,26
3638,24
3644,26
3650,29
3655,29
3661,24
3667,24
3672,23
3678,27
3684,26
3689,22
3695,22
3701,23
3707,27
3712,22
3718,19
3724,22
3729,23
3735,23
3741,18
3746,19
3752,20
3758,22
3763,21
3769,17
3775,18
3780,20
3786,21
3792,17
3797,18
3803,17
3809,18
3814,22
3820,16
3826,16
3832,15
3837,17
3843,16
3849,14
3854,14
3860,14
3866,18
3871,14
3877,13
3883,14
3888,15
3894,17
3900,12
3905,11
3911,14
3917,14
3922,16
3928,14
3934,13
3940,13
3945,17
3951,15
3957,12
3962,12
3968,15
3974,16
3979,11
3985,12
3991,14
3996,16
4002,17
4008,11
4014,13
4019,14
4025,18
4031,15
4036,13
4042,14
4048,15
4053,18
4059,15
4065,15
4070,15
4076,19
4082,21
4087,14
4093,15
4099,17
4105,21
4110,22
4116,16
4122,18
4127,20
4133,23
4139,20
4144,19
4150,20
4156,23
4161,23
4167,23
4173,19
4178,22
4184,25
4190,25
4196,23
4201,23
4207,23
4213,28
4218,26
4224,23
4230,23
4235,26
4241,31
4247,27
4252,24
4258,26
4264,31
4269,30
4275,28
4281,27
4286,29
4292,34
4298,30
4303,29
4309,28
4315,32
4321,33
4326,33
4332,28
4338,30
4343,35
4349,33
4355,32
4360,29
4366,32
4372,37
4377,35
4383,32
4389,31
4394,34
4400,36
4406,34
4411,30
4417,33
4423,37
4429,35
4434,34
4440,32
4446,35
4451,39
4457,34
4463,32
4468,32
4474,35
4480,38
4485,34
4491,31
4497,32
4502,37
4508,36
4514,33
4520,28
4525,32
4531,36
4537,34
4542,32
4548,30
4554,33
4559,36
4565,33
4571,31
4576,29
4582,32
4588,35
4594,32
4599,28
4605,30
4611,32
4616,32
4622,30
4628,26
4633,28
4639,32
4645,30
4650,27
4656,26
4662,28
4667,31
4673,28
4679,23
4685,25
4690,29
4696,29
4702,25
4707,21
4713,23
4719,26
4724,28
4730,22
4736,23
4741,24
4747,27
4753,23
4758,17
4764,22
4770,22
4776,23
4781,19
4787,18
4793,19
4798,21
4804,23
4810,17
4815,19
4821,18
4827,21
4832,21
4838,17
4844,16
4849,17
4855,20
4861,18
4866,15
4872,15
4878,18
4883,19
4889,15
4895,14
4901,16
4906,16
4912,17
4918,13
4923,14
4929,16
4935,17
4940,14
4946,13
4952,13
4957,14
4963,16
4969,11
4974,12
4980,14
4986,14
4991,17
4997,14
5003,12
5009,14
5014,16
5020,16
5026,12
5031,14
5037,14
5043,15
5048,14
5054,11
5060,15
5065,15
5071,18
5077,15
5083,14
5088,15
5094,17
5100,19
5105,14
5111,14
5117,16
5122,18
5128,18
5134,16
5139,16
5145,18
5151,21
5157,18
5162,16
5168,19
5174,22
5179,23
5185,19
5191,19
5196,20
5202,25
5208,24
5213,20
5219,21
5225,23
5230,27
5236,25
5242,19
5248,21
5253,25
5259,29
5265,24
5270,22
5276,25
5282,30
5287,28
5293,26
5299,26
5304,28
5310,31
5316,29
5321,26
5327,27
5333,30
5338,33
5344,30
5350,26
5356,28
5361,33
5367,33
5373,30
5378,28
5384,32
5390,36
5395,34
5401,32
5407,30
5412,33
5418,34
5424,32
5429,30
5435,31
5441,37
5446,36
5452,32
5458,28
5464,34
5469,37
5475,34
5481,32
5486,32
5492,36
5498,37
5503,33
5509,30
5515,32
5520,36
5526,37
5532,32
5537,30
5543,34
5549,38
5555,35
5560,34
5566,31
5572,33
5577,37
5583,33
5589,31
5594,32
5600,36
5606,35
5611,34
5617,28
5623,32
5628,35
5634,34
5640,32
5646,29
5651,30
5657,36
5663,31
5668,29
5674,28
5680,31
5685,33
5691,31
5697,24
5702,27
5708,31
5714,31
5719,28
5725,26
5731,27
5737,29
5742,28
5748,24
5754,24
5759,26
5765,30
5771,26
5776,21
5782,23
5788,25
5793,28
5799,23
5805,20
5810,22
5816,23
5822,23
5828,21
5833,20
5839,21
5845,23
5850,21
5856,17
5862,20
5867,20
5873,23
5879,19
5884,18
5890,18
5896,19
5901,20
5907,15
5913,15
5918,17
5924,18
5930,18
5935,15
5941,15
5947,16
5953,18
5958,15
5964,14
5970,14
5975,15
5981,18
5987,12
5992,14
5998,16
6004,17
6009,18
6015,12
6021,15
6026,15
6032,15
6038,16
6044,13
6049,14
6055,17
6061,16
6066,12
6072,13
6078,14
6083,16
6089,18
6095,12
6100,14
6106,16
6112,18
6117,16
6123,16
6129,15
6135,17
6140,19
6146,16
6152,16
6157,17
6163,18
6169,21
6174,17
6180,16
6186,18
6191,19
6197,20
6203,16
6209,18
6214,21
6220,23
6226,22
6231,19
6237,22
6243,22
6248,27
6254,23
6260,21
6265,23
6271,25
6277,25
6282,24
6288,22
6294,25
6300,28
6305,28
6311,25
6317,24
6322,26
6328,31
6334,29
6339,23
6345,26
6351,30
6356,30
6362,30
6368,27
6373,29
6379,33
6385,32
6390,29
6396,29
6402,31
6408,34
6413,34
6419,30
6425,30
6430,35
6436,34
6442,33
6447,28
6453,33
6459,37
6464,36
6470,32
6476,32
6481,34
6487,38
6493,34
6498,32
6504,32
6510,36
6516,38
6521,35
6527,31
6533,35
6538,41
6544,36
6550,34
6555,33
6561,34
6567,37
6572,36
6578,33
6584,34
6589,36
6595,38
6601,35
6607,31
6612,32
6618,37
6624,37
6629,34
6635,28
6641,33
6646,39
6652,36
6658,34
6663,30
6669,32
6675,37
6680,33
6686,29
6692,31
6698,33
6703,34
6709,33
6715,25
6720,30
6726,32
6732,32
6737,30
6743,27
6749,30
6754,32
6760,30
6766,25
6771,26
6777,28
6783,33
6789,29
6794,24
6800,25
6806,28
6811,28
6817,26
6823,22
6828,23
6834,26
6840,26
6845,21
6851,22
6857,24
6862,25
6868,22
6874,18
6880,19
6885,23
6891,26
6897,20
6902,19
6908,21
6914,21
6919,21
6925,15
6931,17
6936,19
6942,22
6948,20
6953,17
6959,16
6965,18
6970,20
6976,15
6982,16
6988,15
6993,17
6999,19
7005,12
7010,14
7016,17
7022,17
7027,17
7033,13
7039,14
7044,17
7050,16
7056,14
7061,13
7067,14
7073,15
7079,17
7084,12
7090,13
7096,14
7101,16
7107,17
7113,14
7118,14
7124,16
7130,16
7135,16
7141,13
7147,14
7152,16
7158,18
7164,16
7170,15
7175,16
7181,18
7187,21
7192,16
7198,14
7204,17
7209,19
7215,19
7221,16
7226,16
7232,19
7238,20
7244,19
7249,18
7255,18
7261,22
7266,26
7272,20
7278,19
7283,21
7289,24
7295,23
7300,20
7306,20
7312,23
7317,27
7323,26
7329,20
7335,23
7340,25
7346,29
7352,26
7357,22
7363,25
7369,28
7374,30
7380,26
7386,26
7391,27
7397,31
7403,31
7408,28
7414,27
7420,32
7426,33
7431,32
7437,26
7443,30
7448,34
7454,34
7460,30
7465,26
7471,30
7477,36
7482,34
7488,30
7494,29
7499,34
7505,38
7511,34
7516,30
7522,30
7528,35
7533,36
7539,34
7545,29
7551,34
7556,40
7562,37
7568,33
7573,31
7579,36
7585,39
7590,35
7596,32
7602,32
7607,36
7613,37
7619,35
7624,31
7630,32
7636,38
7642,36
7647,33
7653,30
7659,35
7664,38
7670,35
7676,33
7681,32
7687,35
7693,38
7698,34
7704,30
7710,32
7716,35
7721,36
7727,32
7733,28
7738,30
7744,34
7750,34
7755,31
7761,28
7767,30
7772,35
7778,31
7784,28
7789,28
7795,30
7801,33
7807,28
7812,24
7818,26
7824,28
7829,30
7835,26
7841,24
7846,26
7852,29
7858,29
7863,24
7869,23
7875,23
7881,28
7886,26
7892,20
7898,21
7903,24
7909,27
7915,23
7920,20
7926,21
7932,22
7937,24
7943,20
7949,19
7954,20
7960,21
7966,21
7971,16
7977,16
7983,19
7989,20
7994,19
8000,15
8006,17
8011,18
8017,21
8023,16
8028,16
8034,17
8040,17
8045,19
8051,14
8057,13
8062,17
8068,17
8074,17
8079,13
8085,16
8091,15
8096,17
8102,14
8108,14
8114,15
8119,16
8125,17
8131,12
8136,12
8142,14
8148,17
8153,15
8159,14
8165,14
8170,14
8176,16
8182,14
8187,13
8193,14
8199,16
8205,19
8210,15
8216,14
8222,16
8227,17
8233,18
8239,13
8244,15
8250,16
8256,18
8261,18
8267,15
8273,18
8279,19
8284,23
8290,18
8296,17
8301,18
8307,20
8313,22
8318,19
8324,19
8330,21
8335,23
8341,23
8347,18
8352,21
8358,25
8364,27
8370,25
8375,21
8381,24
8387,26
8392,28
8398,23
8404,23
8409,27
8415,28
8421,28
8426,24
8432,24
8438,29
8443,31
8449,29
8455,25
8461,28
8466,30
8472,32
8478,30
8483,27
8489,29
8495,34
8500,32
8506,30
8512,29
8517,33
8523,35
8529,32
8534,29
8540,31
8546,34
8551,36
8557,33
8563,30
8569,32
8574,37
8580,36
8586,34
8591,30
8597,34
8603,37
8608,35
8614,32
8620,32
8625,37
8631,36
8637,35
8642,32
8648,32
8654,38
8659,38
8665,34
8671,31
8677,35
8682,39
8688,35
8694,34
8699,32
8705,36
8711,36
8716,34
8722,31
8728,31
8733,36
8739,36
8745,33
8751,29
8756,32
8762,36
8768,34
8773,31
8779,29
8785,31
8790,37
8796,32
8802,28
8807,28
8813,32
8819,33
8824,31
8830,27
8836,28
8842,30
8847,32
8853,28
8859,24
8864,29
8870,29
8876,29
8881,25
8887,23
8893,26
8898,31
8904,27
8910,23
8916,24
8921,25
8927,28
8933,23
8938,21
8944,24
8950,24
8955,24
8961,22
8967,20
8972,19
8978,24
8984,23
8989,16
8995,19
9001,20
9006,23
9012,20
9018,17
9024,18
9029,20
9035,22
9041,18
9046,17
9052,17
9058,17
9063,18
9069,16
9075,15
9080,16
9086,18
9092,15
9097,14
9103,16
9109,16
9114,18
9120,14
9126,14
9132,13
9137,16
9143,17
9149,14
9154,13
9160,16
9166,14
9171,15
9177,12
9183,13
9188,16
9194,17
9200,14
9205,14
9211,15
9217,16
9223,16
9228,11
9234,13
9240,16
9245,15
9251,17
9257,13
9262,14
9268,18
9274,17
9279,18
9285,16
9291,16
9297,17
9302,20
9308,17
9314,16
9319,17
9325,19
9331,22
9336,16
9342,17
9348,20
9353,20
9359,21
9365,18
9370,20
9376,22
9382,25
9388,23
9393,18
9399,21
9405,25
9410,28
9416,23
9422,22
9427,24
9433,27
9439,26
9444,25
9450,24
9456,25
9462,31
9467,30
9473,25
9479,25
9484,29
9490,31
9496,29
9501,25
9507,28
9513,31
9518,33
9524,29
9530,27
9535,30
9541,35
9547,33
9552,28
9558,28
9564,33
9570,35
9575,32
9581,29
9587,30
9592,37
9598,36
9604,32
9609,29
9615,34
9621,38
9626,37
9632,32
9638,30
9643,35
9649,38
9655,35
9660,33
9666,33
9672,36
9678,36
9683,34
9689,30
9695,35
9700,38
9706,36
9712,34
9717,32
9723,34
9729,37
9734,36
9740,32
9746,32
9751,36
9757,38
9763,34
9769,31
9774,32
9780,35
9786,37
9791,33
9797,29
9803,33
9808,36
9814,34
9820,30
9825,29
9831,32
9837,38
9843,32
9848,31
9854,28
9860,32
9865,35
9871,30
9877,26
9882,28
9888,32
9894,33
9899,29
9905,25
9911,29
9917,32
9922,31
9928,25
9934,24
9939,28
9945,28
9951,28
9956,22
9962,25
9968,24
9973,28
9979,26
9985,21
9990,22
9996,25
10002,24
10008,23
10013,21
10019,20
10025,23
10031,24
10036,20
10042,17
10048,18
10053,20
10059,21
10065,20
10071,14
10076,16
10082,17
10088,19
10094,22
10099,18
10105,17
10111,15
10117,16
10122,18
10128,17
10134,13
10140,16
10145,17
10151,16
10157,18
10162,13
10168,14
10174,14
10180,16
10185,17
10191,12
10197,12
10203,13
10208,14
10214,16
10220,14
10226,11
10231,13
10237,14
10243,16
10249,18
10254,12
10260,12
10266,14
10272,15
10277,17
10283,14
10289,14
10295,15
10300,15
10306,18
10312,16
10317,15
10323,14
10329,18
10335,18
10340,22
10346,17
10352,17
10358,17
10363,19
10369,21
10375,19
10381,17
10386,19
10392,18
10398,23
10404,22
10409,19
10415,18
10421,22
10427,23
10432,26
10438,21
10444,18
10450,21
10455,24
10461,26
10467,25
10473,21
10478,23
10484,25
10490,27
10495,27
10501,25
10507,25
10513,27
10518,29
10524,32
10530,27
10536,25
10541,25
10547,30
10553,34
10559,30
10564,27
10570,29
10576,29
10582,33
10587,32
10593,31
10599,29
10604,32
10610,34
10616,35
10622,33
10627,29
10633,33
10639,34
10645,38
10650,35
10656,31
10662,32
10668,35
10673,38
10679,35
10685,34
10691,28
10696,34
10702,38
10708,36
10713,35
10719,32
10725,33
10731,35
10736,37
10742,34
10748,33
10754,31
10759,35
10765,38
10771,38
10777,35
10782,31
10788,35
10794,36
10800,38
10805,33
10811,30
10817,31
10823,34
10828,36
10834,34
10840,32
10845,32
10851,32
10857,36
10863,34
10868,34
10874,28
10880,30
10886,32
10891,35
10897,31
10903,28
10909,30
10914,30
10920,32
10926,32
10932,29
10937,26
10943,29
10949,30
10955,31
10960,28
10966,25
10972,26
10978,26
10983,31
10989,29
10995,24
11001,23
11006,26
11012,26
11018,27
11024,23
11029,21
11035,22
11041,23
11046,27
11052,24
11058,19
11064,20
11069,23
11075,24
11081,22
11087,18
11092,19
11098,20
11104,21
11110,23
11115,19
11121,16
11127,16
11133,18
11138,21
11144,17
11150,16
11155,14
11161,18
11167,18
11173,17
11178,14
11184,15
11190,17
11196,18
11201,17
11207,14
11213,14
11219,16
11224,14
11230,15
11236,16
11241,14
11247,15
11253,16
11259,14
11264,17
11270,12
11276,14
11282,13
11287,17
11293,16
11299,12
11305,14
11310,14
11316,14
11322,16
11328,16
11333,13
11339,15
11345,15
11351,16
11356,18
11362,13
11368,15
11374,14
11379,17
11385,18
11391,17
11396,14
11402,16
11408,19
11414,20
11419,19
11425,16
11431,17
11437,19
11442,21
11448,22
11454,18
11460,18
11465,21
11471,23
11477,25
11483,23
11488,20
11494,21
11500,23
11506,26
11511,26
11517,23
11523,22
11529,24
11534,28
11540,27
11546,24
11551,23
11557,24
11563,30
11569,30
11574,29
11580,24
11586,26
11592,30
11597,33
11603,30
11609,27
11615,27
11620,30
11626,34
11632,32
11637,29
11643,28
11649,30
11655,33
11660,35
11666,32
11672,27
11678,30
11683,32
11689,35
11695,33
11701,32
11706,30
11712,32
11718,39
11724,36
11729,33
11735,28
11741,34
11746,37
11752,35
11758,33
11764,31
11769,33
11775,37
11781,38
11787,36
11792,34
11798,33
11804,34
11810,39
11815,36
11821,34
11827,29
11833,34
11838,37
11844,36
11850,35
11856,31
11861,34
11867,36
11873,37
11878,36
11884,34
11890,30
11896,32
11901,37
11907,35
11913,31
11919,28
11924,30
11930,34
11936,34
11942,33
11947,30
11953,28
11959,32
11965,34
11970,33
11976,28
11982,27
11988,28
11993,31
11999,31
12005,28
12011,23
12016,26
12022,28
12028,30
12033,29
12039,23
12045,25
12051,25
12056,27
12062,28
12068,25
12074,22
12079,23
12085,25
12091,27
12097,22
12102,20
12108,20
12114,21
12120,24
12125,21
12131,17
12137,18
12143,20
12148,22
12154,21
12160,18
12165,17
12171,19
12177,18
12183,21
12188,19
12194,15
12200,15
12206,16
12211,18
12217,19
12223,13
12229,14
12234,15
12240,16
12246,19
12252,14
12257,13
12263,14
12269,15
12274,16
12280,16
12286,12
12292,13
12297,14
12303,15
12309,15
12315,13
12320,14
12326,14
12332,14
12338,17
12343,12
12349,13
12355,14
12361,16
12366,16
12372,15
12378,13
12384,15
12389,17
12395,17
12401,17
12406,11
12412,16
12418,15
12424,17
12429,19
12435,17
12441,16
12447,17
12452,20
12458,21
12464,18
12470,15
12475,18
12481,20
12487,22
12493,22
12498,18
12504,18
12510,19
12516,22
12521,25
12527,21
12533,20
12539,21
12544,24
12550,27
12556,24
12561,22
12567,23
12573,24
12579,26
12584,27
12590,24
12596,25
12602,26
12607,28
12613,30
12619,28
12625,26
12630,26
12636,28
12642,34
12648,32
12653,28
12659,27
12665,31
12670,32
12676,31
12682,30
12688,27
12693,30
12699,33
12705,34
12711,33
12716,28
12722,32
12728,33
12734,35
12739,34
12745,32
12751,32
12757,32
12762,37
12768,37
12774,34
12780,30
12785,33
12791,37
12797,36
12802,34
12808,32
12814,32
12820,36
12825,38
12831,37
12837,33
12843,31
12848,35
12854,41
12860,37
12866,34
12871,30
12877,33
12883,36
12889,37
12894,35
12900,33
12906,31
12912,36
12917,37
12923,36
12929,33
12934,32
12940,32
12946,37
12952,35
12957,32
12963,28
12969,32
12975,32
12980,36
12986,32
12992,30
12998,27
13003,31
13009,33
13015,32
13021,28
13026,28
13032,29
13038,32
13044,32
13049,28
13055,25
13061,27
13067,28
13072,30
13078,28
13084,25
13090,23
13095,26
13101,26
13107,27
13112,24
13118,23
13124,24
13130,25
13135,27
13141,24
13147,18
13153,22
13158,22
13164,24
13170,23
13176,18
13181,19
13187,20
13193,22
13199,23
13204,18
13210,16
13216,18
13221,18
13227,20
13233,19
13239,17
13244,16
13250,17
13256,19
13262,18
13267,13
13273,14
13279,17
13285,16
13290,19
13296,15
13302,14
13308,16
13313,15
13319,16
13325,14
13330,12
13336,14
13342,14
13348,15
13353,17
13359,14
13365,13
